App Annie Intelligence
Report,Usage & Engagement: Reviews
App ID,com.amazon.kindle
App,Amazon Kindle
Version,All Versions
Market,Google Play
Language,English
Total Reviews,1663
Average Rating,3.9
Search Term,
Start Date,2018-07-01
End Date,2018-07-31
Date Generated,2019-06-15 15:34:52 PDT

Platform,Language,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Learning app
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Ok
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I like this aapp
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,"Terrible customer service, I sent an email enquiry with 3 questions on joining, they said in order to answer my questions I need to have an account with them! Where's the logic in that. I mean just read this quoat- ""We only provide information and make changes when the request comes from the e-mail address associated with the account."" So no chance now of me joining!!!"
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Amazing!! I just loved it😁😄🤓❤😘
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,2,,They show that this is a free book app but in the app only trial is given and then we need to buy a whole book that's too disappointing. I think that it is free and the app also says that but it's not
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.6.0.62,4,,Gopal. Govind
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice app
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,3,,ஓகே
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Important aap
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Ek no app hai bhai log download karlo padai mai top maroge
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,This app is very useful for those who needs urgent information about particular knowledge.
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Great one
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,4,,"Scrolling in the Kindle store is STILL broken, it bounces back in the opposite direction. Fix please!"
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,Very bad
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.17.0.94,1,,"Just get off my phone yo, I need more space for memes and this is just preinststalled"
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.6.0.62,1,,The app will not work on my Galaxy Note 8.
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,good
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,"Update 28.07.18. Awfull variant of kindle book store is back. Why do you guys are destroying the experience so perseverently? Moreover, my lists on amazone app are also broken (apparently it considers that i cannot buy eversions of books from abroad). Well, it takes a lot to try making the app completely unusable. Great kudos to clever guys who did it! Update 28.02.18. One more time return to dec 17 version. The store became again quite usable. Raised rating till 4 stars. Update 15.02.18. January version comeback. Store is unusable. Update 10.02.18. Returned to the previous version of the market and became again very usable. Raised rating till 4 stars. Please add the ability to use other dictionaries. Previous updates made this app more accessible, considering the access to the store. Recent update ruins all experience. The store, accessed from this app, is absolutely unfunctional. I can't even add the book to the wishlist. Moreover, the purchased status is not indicated. I should access every individual book in order to see the price. Please return to the previous version of the store accessed from the kindle app + add, if possible, the ability to visualise kindle wishlists directly from the app. Reading part is 80% good, but, please add the ability to use other dictionaries besides those provided by amazon."
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,4.8.1.10,1,,This was automatically installed on my device and I can not delete it. Its really scummy to force this app to be installed on my device and waste space
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,2,,This isn't sufficient
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,Very Nice app to read books. Please make some improvements like 1. Provide Text to Speech support by Google Voice ( India ). 2. Peovide Wordwise for all documents ( i mean documents other than Kindle books also ).
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Wow
Google Play,English,2018-07-30,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,💯
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,I cant get it
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,I just love reading with kindle. It keeps my library searchable for me and automatically keeps the bookmarks in all my books so I can instantly return to the page I left!
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,Amazing Cool
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,Small problem trying to repurchase a book so I can down load it onto my new phone. But each tempt simply sends me to Google play. So maybe look into that?
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,After screwing around for 20 minutes I deleted the app entirely as there is NOWHERE to sign out of your account
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,3,,Why does this app not accept ethernet as a data connection most apps do but amazon have to be awkward ?
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,So simply and easy to use!
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.1.0.140,5,,😸😸😸
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I use this app every day and never have a problem with it.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,3,,Full stories are not there.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,It is good
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Awesome
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,i need the book to be saved in sd card
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Superb
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Very useful to read for competitive exam
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,It's very good
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Wonder app.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,Amazing app killer app but one think about the book 13 reasons why they should delete this book this book leads so many people's DEAD I request the manager of kindel app to remove this book
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,"Good for readers, not for people who want to own books, just for readers."
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,3,,"I would love to be able to see what books I have read and what I haven't (the 'new' in the corner means jack all). Also the books I delete, I want them gone-gone, as in totally removed, I don't want to see them in my library anymore . I don't want to have to log on through my computer to delete them permanently."
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,"Great app. Almost perfect. Love it. But Why just four stars?. I badly need the option to store books on SD card by default within the app like some apps like Pocket. Until then, it'll remain one star less. Sadly."
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Mahadeb
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Dammi Good!!!
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Best book reading app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice. it is like a library in your pocket
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,3,,Ii didnt use it after using i will tel
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,5,,very nice app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Its good for study
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,"Useless, constantly on have to delete all my data or it will not start up."
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,Finally split screen!!!! Thank you!!!!Love love love the new green back ground so much easier to read. I still really wish they would let you change text and back ground to colors of your choice. I have trouble reading and read better in colors would get five stars if that changed!
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,5,,I like this app very much because of its features and i hope that everyone in india have to download for knowledge and spebding your life time.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,1,,Bekar
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,I find this app to be very useful to have when you need to kill time waiting on others.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,3,,After throughout knowledge it can be said
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I love this app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,4,,Good application
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Nice
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,amazing app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,"It does the job, no need for gimmicks"
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good learning app for kids
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,Can't activate the new version on a Galaxy J5 android 6.01. Tells me I have no internet conection.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Good
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I don't know
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,2,,Chiku
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Wow....this is superb app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,It is useful because it improves our English and vocabulary
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,4,,Ossume
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Amazing
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,App turns the book sideways as soon as it opens after new update. Completely unusable. Garbage.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,5,,FANTASTIC
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,I think this app is oosam
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,I recommend it to everyone
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,5,,Its better then holding a heavy ass book
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.17.0.94,5,,Love
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Awesome app
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Very helpful app 😀😀
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.15.0.90,5,,it is a very good app for reading or bying the book it has many rsnges of book.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,7.10.0.87,5,,Amazing app...very useful
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,"User:too many ads Google:we have limit to everyone User:but,umm Google:i hate my job!!!😡"
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.8.0.54,5,,Splendid
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Some people use on people that no don't know how to use phone
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Gjb
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Good way to read on the go.
Google Play,English,2018-07-29,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,2,,They recently kicked authors out of kindle unlimited and you can't find some of them in kindle at all anymore. All because if an authors book become to popular in kindle unlimited Amazon evidently doesn't make as much money if it not an KU offering.
Google Play,English,2018-07-28,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,"I have to be logged into Amazon in order to use the app. I read my books from my device when I do not have access to the internet, like when on a plane."
Google Play,English,2018-07-28,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,,5,,Great app✨🎖️
Google Play,English,2018-07-28,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,2,,"The functional ability of the Kindle library is great for me, but, on my Galaxy Note 8 it is dim, which is not a problem at night but it makes books really difficult to read in daylight. there is no brightness adjustment on the Kindle application for the Galaxy Note 8 and I would really appreciate it if they would take the time to include it because the operating system brightness does not change the Kindle Reader brightness, which is dim"
Google Play,English,2018-07-28,com.amazon.kindle,Amazon Kindle,20200000195533,Amazon Mobile LLC,,8.9.0.72,1,,"July - yet another update that drives me crazy. Again I have to go through Amazon main website to use kindle unlimited and look up books. The links that show related or other books that I might find interesting does not connect. I also have To go to the main website to return books both are agrivating. I liked the version before the new update. Also the store only shows current best sellers that I have no intreset to read. Very frustrating. Since the last updates this app has not gone directly to the kindle store to search new books, it also does not allow me to do the read for free with kindle unlimited without going on the amazon app. I also now have to go to the full website to return borrowed books. Its too much of a hassle that I wouldn't deal with but sadly addicted to reading. This just makes it that much harder to find books in my genre."
